Player,Tm,yardline_100
R.BURKHEAD,NE,64
E.ELLIOTT,DAL,80
B.BOLDEN,NE,72
S.MICHEL,NE,61
N.CHUBB,CLE,8
M.GASKIN,MIA,66
R.FITZPATRICK,MIA,52
D.LEWIS,TEN,89
D.LEWIS,TEN,85
D.LEWIS,TEN,84
D.LEWIS,TEN,90
N.FOLES,JAX,59
E.ELLIOTT,DAL,75
C.MCCAFFREY,CAR,75
C.MCCAFFREY,CAR,81
A.KAMARA,NO,72
C.MCCAFFREY,CAR,75
C.SAMUEL,CAR,61
C.MCCAFFREY,CAR,75
D.MOORE,CAR,67
R.BURKHEAD,NE,51
E.ELLIOTT,DAL,67
S.MICHEL,NE,66
E.ELLIOTT,DAL,80
E.ELLIOTT,DAL,70
T.POLLARD,DAL,57
S.MICHEL,NE,62
A.JONES,GB,75
A.JONES,GB,75
A.JONES,GB,68
J.WILLIAMS,GB,88
A.RODGERS,GB,75
A.JONES,GB,71
T.COLEMAN,SF,63
T.COLEMAN,SF,61
R.MOSTERT,SF,92
J.WILLIAMS,GB,91
A.JONES,GB,68
B.SCARBROUGH,DET,54
B.SCARBROUGH,DET,55
D.MONTGOMERY,CHI,91
D.MONTGOMERY,CHI,85
T.COHEN,CHI,80
B.SCARBROUGH,DET,73
B.SCARBROUGH,DET,65
T.JOHNSON,DET,53
T.COHEN,CHI,64
B.SCARBROUGH,DET,75
B.SCARBROUGH,DET,75
B.SCARBROUGH,DET,79
D.MONTGOMERY,CHI,80
B.SCARBROUGH,DET,63
B.SCARBROUGH,DET,58
D.BLOUGH,DET,52
B.SCARBROUGH,DET,51
L.FOURNETTE,JAX,94
D.HENRY,TEN,63
L.FOURNETTE,JAX,81
L.FOURNETTE,JAX,73
L.FOURNETTE,JAX,72
D.HENRY,TEN,73
D.HENRY,TEN,62
D.HENRY,TEN,54
L.FOURNETTE,JAX,75
D.LEWIS,TEN,75
N.FOLES,JAX,64
D.HENRY,TEN,64
L.FOURNETTE,JAX,83
D.HENRY,TEN,74
L.FOURNETTE,JAX,70
L.FOURNETTE,JAX,67
D.HENRY,TEN,80
D.HENRY,TEN,77
L.FOURNETTE,JAX,58
D.MONTGOMERY,CHI,75
M.TRUBISKY,CHI,74
B.SCARBROUGH,DET,66
B.SCARBROUGH,DET,62
M.SANDERS,PHI,63
C.CARSON,SEA,78
C.CARSON,SEA,54
M.SANDERS,PHI,75
M.SANDERS,PHI,70
C.WENTZ,PHI,62
C.CARSON,SEA,51
J.AJAYI,PHI,94
J.AJAYI,PHI,60
C.CARSON,SEA,83
J.AJAYI,PHI,66
R.PENNY,SEA,58
R.WILSON,SEA,54
M.SANDERS,PHI,91
C.CARSON,SEA,82
D.MOORE,SEA,59
R.PENNY,SEA,55
R.PENNY,SEA,53
R.PENNY,SEA,56
T.GURLEY,LA,75
B.COOKS,LA,74
L.MURRAY,NO,98
L.MURRAY,NO,83
D.FREEMAN,ATL,75
A.KAMARA,NO,90
D.FREEMAN,ATL,55
L.MURRAY,NO,65
B.HILL,ATL,63
B.HILL,ATL,57
S.MICHEL,NE,57
E.ELLIOTT,DAL,89
L.FOURNETTE,JAX,75
T.GURLEY,LA,78
T.GURLEY,LA,75
G.EDWARDS,BAL,58
L.JACKSON,BAL,53
J.HILL,BAL,75
M.INGRAM,BAL,71
G.EDWARDS,BAL,67
J.HILL,BAL,56
L.JACKSON,BAL,53
G.EDWARDS,BAL,64
G.EDWARDS,BAL,61
G.EDWARDS,BAL,56
J.HILL,BAL,54
J.HILL,BAL,53
J.HILL,BAL,63
J.HILL,BAL,62
B.SCARBROUGH,DET,75
D.MONTGOMERY,CHI,75
J.WILLIAMS,GB,75
R.MOSTERT,SF,61
T.COLEMAN,SF,75
T.COLEMAN,SF,87
J.WILSON,SF,90
A.JONES,GB,65
A.JONES,GB,54
A.RODGERS,GB,52
A.JONES,GB,72
A.JONES,GB,61
T.COLEMAN,SF,69
T.COLEMAN,SF,71
R.MOSTERT,SF,56
R.MOSTERT,SF,52
J.WILLIAMS,GB,63
J.WILLIAMS,GB,54
B.SCARBROUGH,DET,78
B.SCARBROUGH,DET,71
B.SCARBROUGH,DET,69
D.BLOUGH,DET,64
E.ELLIOTT,DAL,59
E.ELLIOTT,DAL,51
C.THOMPSON,WAS,80
C.THOMPSON,WAS,64
A.PETERSON,WAS,75
A.PETERSON,WAS,69
D.GUICE,WAS,64
A.PETERSON,WAS,53
C.MCCAFFREY,CAR,75
D.GUICE,WAS,65
K.ALLEN,CAR,68
A.PETERSON,WAS,99
C.THOMPSON,WAS,79
C.MCCAFFREY,CAR,80
L.FOURNETTE,JAX,80
R.JONES,TB,63
P.BARBER,TB,60
P.BARBER,TB,54
D.SINGLETARY,BUF,81
D.SINGLETARY,BUF,73
J.ALLEN,BUF,72
E.ELLIOTT,DAL,95
E.ELLIOTT,DAL,77
F.GORE,BUF,98
F.GORE,BUF,95
D.SINGLETARY,BUF,69
E.ELLIOTT,DAL,90
D.PRESCOTT,DAL,88
D.PRESCOTT,DAL,81
E.ELLIOTT,DAL,59
D.SINGLETARY,BUF,71
T.POLLARD,DAL,75
T.POLLARD,DAL,63
E.ELLIOTT,DAL,60
D.SINGLETARY,BUF,62
E.ELLIOTT,DAL,75
D.SINGLETARY,BUF,63
D.SINGLETARY,BUF,58
D.SINGLETARY,BUF,94
D.SINGLETARY,BUF,78
R.FOSTER,BUF,60
D.SINGLETARY,BUF,53
L.BELL,NYJ,75
S.DARNOLD,NYJ,59
L.BELL,NYJ,57
J.MIXON,CIN,57
T.MONTGOMERY,NYJ,80
J.MIXON,CIN,62
J.MIXON,CIN,51
L.BELL,NYJ,92
L.BELL,NYJ,75
B.POWELL,NYJ,69
B.POWELL,NYJ,60
J.MIXON,CIN,79
J.MIXON,CIN,53
L.BELL,NYJ,62
L.BELL,NYJ,60
L.BELL,NYJ,66
L.BELL,NYJ,99
J.MIXON,CIN,58
J.MIXON,CIN,56
J.MIXON,CIN,57
B.POWELL,NYJ,91
J.MIXON,CIN,60
J.MIXON,CIN,57
L.BELL,NYJ,64
L.BELL,NYJ,54
J.MIXON,CIN,64
J.MIXON,CIN,55
J.MIXON,CIN,54
J.MIXON,CIN,55
G.BERNARD,CIN,57
E.ELLIOTT,DAL,29
L.JACKSON,BAL,59
R.MOSTERT,SF,60
G.EDWARDS,BAL,56
L.JACKSON,BAL,56
L.JACKSON,BAL,53
K.ALLEN,CAR,61
A.PETERSON,WAS,75
C.MCCAFFREY,CAR,55
D.GUICE,WAS,71
C.MCCAFFREY,CAR,89
C.MCCAFFREY,CAR,79
A.PETERSON,WAS,65
D.GUICE,WAS,70
A.ARMAH,CAR,98
C.MCCAFFREY,CAR,75
P.BARBER,TB,97
P.BARBER,TB,98
G.MINSHEW,JAX,80
M.SANDERS,PHI,75
M.SANDERS,PHI,20
J.AJAYI,PHI,13
M.SANDERS,PHI,66
M.SANDERS,PHI,75
M.SANDERS,PHI,75
P.LAIRD,MIA,63
P.LAIRD,MIA,63
P.LAIRD,MIA,62
S.BARKLEY,NYG,78
S.BARKLEY,NYG,74
S.BARKLEY,NYG,69
S.BARKLEY,NYG,64
A.JONES,GB,66
A.RODGERS,GB,61
J.ALLEN,NYG,76
D.JONES,NYG,72
J.WILLIAMS,GB,53
A.RODGERS,GB,76
A.RODGERS,GB,63
F.GORE,BUF,67
F.GORE,BUF,67
F.GORE,BUF,66
D.FREEMAN,ATL,82
D.FREEMAN,ATL,55
J.WILKINS,IND,59
D.HENRY,TEN,92
D.HENRY,TEN,86
D.HENRY,TEN,75
D.HENRY,TEN,68
J.WILKINS,IND,75
J.WILKINS,IND,75
D.HENRY,TEN,72
D.HENRY,TEN,70
J.WILKINS,IND,71
D.HENRY,TEN,80
R.TANNEHILL,TEN,77
D.HENRY,TEN,69
J.WILKINS,IND,90
D.HENRY,TEN,92
D.HENRY,TEN,85
R.JONES,TB,75
R.JONES,TB,83
J.WINSTON,TB,82
L.FOURNETTE,JAX,75
P.BARBER,TB,68
P.BARBER,TB,61
P.BARBER,TB,55
R.JONES,TB,60
R.JONES,TB,51
J.WINSTON,TB,51
L.FOURNETTE,JAX,61
L.FOURNETTE,JAX,59
P.BARBER,TB,75
P.BARBER,TB,70
P.BARBER,TB,62
B.HILL,ATL,79
M.RYAN,ATL,74
M.RYAN,ATL,51
T.COLEMAN,SF,74
J.GAROPPOLO,SF,74
L.JACKSON,BAL,72
L.JACKSON,BAL,68
T.COLEMAN,SF,84
T.COLEMAN,SF,73
T.COLEMAN,SF,71
R.MOSTERT,SF,70
L.JACKSON,BAL,84
L.JACKSON,BAL,64
D.SAMUEL,SF,75
R.MOSTERT,SF,55
R.MOSTERT,SF,75
L.JACKSON,BAL,56
R.MOSTERT,SF,80
R.MOSTERT,SF,76
R.MOSTERT,SF,58
L.JACKSON,BAL,73
R.MOSTERT,SF,99
R.MOSTERT,SF,96
R.MOSTERT,SF,68
A.PETERSON,WAS,55
D.FREEMAN,ATL,66
A.KAMARA,NO,80
A.KAMARA,NO,74
T.HILL,NO,62
A.KAMARA,NO,54
D.FREEMAN,ATL,75
D.FREEMAN,ATL,65
D.HENRY,TEN,63
D.HENRY,TEN,55
D.HENRY,TEN,54
J.WILLIAMS,IND,75
D.HENRY,TEN,57
D.HENRY,TEN,56
J.WILKINS,IND,72
J.WILLIAMS,GB,67
S.BARKLEY,NYG,89
S.BARKLEY,NYG,74
N.CHUBB,CLE,75
K.HUNT,CLE,53
J.SAMUELS,PIT,59
K.WHYTE,PIT,24
K.HUNT,CLE,80
K.HUNT,CLE,93
K.HUNT,CLE,96
K.HUNT,CLE,80
J.SAMUELS,PIT,59
J.SAMUELS,PIT,52
N.CHUBB,CLE,80
N.CHUBB,CLE,54
A.JONES,GB,73
A.JONES,GB,53
S.BARKLEY,NYG,79
E.PENNY,NYG,70
S.BARKLEY,NYG,68
S.BARKLEY,NYG,78
S.BARKLEY,NYG,61
J.WILLIAMS,GB,66
J.WILLIAMS,GB,60
J.WILLIAMS,GB,55
J.WILLIAMS,GB,52
K.DRAKE,ARI,75
K.DRAKE,ARI,74
P.BARBER,TB,75
P.BARBER,TB,70
D.FREEMAN,ATL,97
D.FREEMAN,ATL,73
D.FREEMAN,ATL,69
D.FREEMAN,ATL,52
S.BARKLEY,NYG,75
S.BARKLEY,NYG,60
E.PENNY,NYG,51
D.JONES,NYG,51
J.JACOBS,OAK,86
J.JACOBS,OAK,74
J.JACOBS,OAK,74
J.RICHARD,OAK,66
J.JACOBS,OAK,74
J.JACOBS,OAK,74
J.JACOBS,OAK,66
J.JACOBS,OAK,62
J.JACOBS,OAK,76
P.MAHOMES,KC,66
L.MCCOY,KC,54
J.JACOBS,OAK,85
D.CARR,OAK,80
J.JACOBS,OAK,74
J.JACOBS,OAK,75
D.THOMPSON,KC,75
D.THOMPSON,KC,70
D.THOMPSON,KC,61
D.THOMPSON,KC,55
D.WASHINGTON,OAK,75
K.BALLAGE,MIA,75
K.BALLAGE,MIA,60
J.AJAYI,PHI,59
M.SANDERS,PHI,75
M.SANDERS,PHI,66
M.SANDERS,PHI,61
D.JOHNSON,ARI,75
K.DRAKE,ARI,57
T.GURLEY,LA,62
D.JOHNSON,ARI,89
T.GURLEY,LA,60
P.LAIRD,MIA,56
T.GURLEY,LA,96
M.BROWN,LA,64
M.BROWN,LA,73
K.MURRAY,ARI,75
K.DRAKE,ARI,70
T.GURLEY,LA,82
T.GURLEY,LA,74
R.PENNY,SEA,67
K.DRAKE,ARI,55
K.DRAKE,ARI,55
D.HENDERSON,LA,72
D.HENDERSON,LA,71
B.BORTLES,LA,70
K.DRAKE,ARI,56
P.LINDSAY,DEN,75
M.GORDON,LAC,72
M.GORDON,LAC,69
A.EKELER,LAC,58
P.LINDSAY,DEN,80
P.LINDSAY,DEN,74
P.LINDSAY,DEN,58
M.GORDON,LAC,75
A.EKELER,LAC,72
M.GORDON,LAC,70
M.GORDON,LAC,66
M.GORDON,LAC,60
P.LINDSAY,DEN,75
M.GORDON,LAC,75
M.GORDON,LAC,69
M.GORDON,LAC,61
M.GORDON,LAC,54
A.EKELER,LAC,52
P.LINDSAY,DEN,78
P.LINDSAY,DEN,79
D.LOCK,DEN,60
D.LOCK,DEN,52
M.GORDON,LAC,75
M.GORDON,LAC,64
D.LOCK,DEN,80
P.LINDSAY,DEN,78
P.LINDSAY,DEN,60
P.LINDSAY,DEN,54
A.EKELER,LAC,62
M.GORDON,LAC,39
R.FREEMAN,DEN,75
P.LINDSAY,DEN,55
P.LINDSAY,DEN,55
M.GORDON,LAC,75
J.JACOBS,OAK,85
J.JACOBS,OAK,70
J.JACOBS,OAK,63
J.JACOBS,OAK,58
D.WILLIAMS,KC,98
D.WILLIAMS,KC,79
T.HILL,KC,64
N.CHUBB,CLE,74
B.MAYFIELD,CLE,65
K.HUNT,CLE,63
K.HUNT,CLE,61
N.CHUBB,CLE,55
N.CHUBB,CLE,82
E.ELLIOTT,DAL,93
D.MONTGOMERY,CHI,57
D.MONTGOMERY,CHI,52
D.MONTGOMERY,CHI,63
D.MONTGOMERY,CHI,62
D.FREEMAN,ATL,75
D.FREEMAN,ATL,53
C.MCCAFFREY,CAR,80
R.BONNAFON,CAR,81
C.SAMUEL,CAR,75
D.FREEMAN,ATL,59
D.FREEMAN,ATL,51
B.HILL,ATL,52
C.SAMUEL,CAR,75
D.FREEMAN,ATL,61
D.FREEMAN,ATL,60
D.FREEMAN,ATL,51
C.MCCAFFREY,CAR,90
C.MCCAFFREY,CAR,80
C.MCCAFFREY,CAR,54
D.FREEMAN,ATL,54
N.CHUBB,CLE,64
N.CHUBB,CLE,53
B.SNELL,PIT,99
J.SAMUELS,PIT,84
B.SNELL,PIT,57
C.HYDE,HOU,75
S.MICHEL,NE,74
S.MICHEL,NE,70
R.BURKHEAD,NE,59
R.BURKHEAD,NE,58
C.HYDE,HOU,75
C.HYDE,HOU,72
D.JOHNSON,HOU,52
K.DRAKE,ARI,86
K.DRAKE,ARI,87
M.BROWN,LA,78
K.DRAKE,ARI,53
T.GURLEY,LA,92
M.BROWN,LA,53
D.HENDERSON,LA,80
J.WHITE,NE,94
J.WHITE,NE,79
C.CARSON,SEA,74
C.CARSON,SEA,65
R.WILSON,SEA,62
R.PENNY,SEA,58
C.CARSON,SEA,53
C.HYDE,HOU,21
S.MICHEL,NE,75
T.BRADY,NE,72
C.HYDE,HOU,88
D.JOHNSON,HOU,78
D.WATSON,HOU,71
C.HYDE,HOU,69
C.HYDE,HOU,65
J.WHITE,NE,75
J.WHITE,NE,51
D.COOK,MIN,75
A.MATTISON,MIN,60
R.PENNY,SEA,79
D.COOK,MIN,81
D.COOK,MIN,66
L.JACKSON,BAL,55
D.SINGLETARY,BUF,88
D.SINGLETARY,BUF,79
G.EDWARDS,BAL,71
J.HILL,BAL,59
D.SINGLETARY,BUF,80
L.JACKSON,BAL,75
D.SINGLETARY,BUF,72
J.ALLEN,BUF,57
J.MIXON,CIN,54
N.CHUBB,CLE,54
B.MAYFIELD,CLE,51
J.MIXON,CIN,51
G.BERNARD,CIN,60
N.CHUBB,CLE,75
J.MIXON,CIN,82
J.MIXON,CIN,80
J.MIXON,CIN,66
T.BOYD,CIN,56
K.HUNT,CLE,92
K.HUNT,CLE,90
M.TRUBISKY,CHI,68
T.COHEN,CHI,57
D.MONTGOMERY,CHI,51
M.TRUBISKY,CHI,84
M.TRUBISKY,CHI,76
M.TRUBISKY,CHI,67
E.ELLIOTT,DAL,84
D.MONTGOMERY,CHI,60
K.HUNT,CLE,75
N.CHUBB,CLE,69
N.CHUBB,CLE,67
N.CHUBB,CLE,60
J.MIXON,CIN,78
J.MIXON,CIN,68
D.COOK,MIN,72
C.CARSON,SEA,67
D.COOK,MIN,78
A.MATTISON,MIN,62
C.CARSON,SEA,76
C.CARSON,SEA,69
C.CARSON,SEA,59
R.PENNY,SEA,69
A.MATTISON,MIN,25
R.PENNY,SEA,61
E.ELLIOTT,DAL,75
E.ELLIOTT,DAL,71
E.ELLIOTT,DAL,60
E.ELLIOTT,DAL,51
E.ELLIOTT,DAL,75
D.MONTGOMERY,CHI,54
E.ELLIOTT,DAL,61
C.SAMUEL,CAR,75
C.HYDE,HOU,52
R.MOSTERT,SF,54
A.KAMARA,NO,69
M.BREIDA,SF,60
C.MCCAFFREY,CAR,79
C.MCCAFFREY,CAR,74
J.WHITE,NE,51
D.JOHNSON,HOU,91
S.MICHEL,NE,75
S.MICHEL,NE,70
S.MICHEL,NE,93
J.WHITE,NE,83
J.WHITE,NE,51
D.JOHNSON,HOU,58
J.WHITE,NE,75
J.WHITE,NE,65
D.JOHNSON,HOU,75
D.JOHNSON,HOU,70
D.JOHNSON,HOU,57
K.ALLEN,CAR,70
B.HILL,ATL,95
Q.OLLISON,ATL,70
K.ALLEN,CAR,1
D.SINGLETARY,BUF,73
D.SINGLETARY,BUF,72
L.JACKSON,BAL,63
D.SINGLETARY,BUF,88
L.JACKSON,BAL,63
F.GORE,BUF,69
D.SINGLETARY,BUF,58
D.SINGLETARY,BUF,52
L.JACKSON,BAL,94
J.HILL,BAL,75
J.MIXON,CIN,76
J.MIXON,CIN,64
J.MIXON,CIN,58
A.DALTON,CIN,56
N.CHUBB,CLE,98
K.HUNT,CLE,87
N.CHUBB,CLE,77
B.SCARBROUGH,DET,87
B.SCARBROUGH,DET,81
B.SCARBROUGH,DET,78
D.COOK,MIN,65
B.SCARBROUGH,DET,71
B.SCARBROUGH,DET,68
B.SCARBROUGH,DET,61
N.CHUBB,CLE,75
C.CARSON,SEA,93
D.COOK,MIN,75
D.COOK,MIN,66
D.COOK,MIN,70
D.COOK,MIN,65
B.SCARBROUGH,DET,82
B.SCARBROUGH,DET,77
D.COOK,MIN,65
B.SCARBROUGH,DET,81
A.MATTISON,MIN,68
A.MATTISON,MIN,55
A.MATTISON,MIN,55
A.PETERSON,WAS,67
A.PETERSON,WAS,63
A.JONES,GB,88
D.GUICE,WAS,95
D.GUICE,WAS,88
D.GUICE,WAS,81
A.PETERSON,WAS,77
D.GUICE,WAS,66
A.JONES,GB,60
A.PETERSON,WAS,75
A.PETERSON,WAS,80
A.PETERSON,WAS,75
A.PETERSON,WAS,66
A.PETERSON,WAS,52
W.SMALLWOOD,WAS,48
A.JONES,GB,75
A.JONES,GB,65
A.RODGERS,GB,70
A.PETERSON,WAS,70
A.PETERSON,WAS,66
A.PETERSON,WAS,54
J.WILLIAMS,GB,68
J.WILLIAMS,GB,66
A.JONES,GB,61
C.HYDE,HOU,63
C.HYDE,HOU,57
C.HYDE,HOU,51
C.HYDE,HOU,75
D.JOHNSON,HOU,55
B.POWELL,NYJ,72
B.POWELL,NYJ,62
B.POWELL,NYJ,80
T.MONTGOMERY,NYJ,53
P.LAIRD,MIA,80
K.ALLEN,CAR,20
K.ALLEN,CAR,67
T.MONTGOMERY,NYJ,77
T.MONTGOMERY,NYJ,75
R.FREEMAN,DEN,80
C.HYDE,HOU,70
C.HYDE,HOU,57
P.LINDSAY,DEN,63
R.FREEMAN,DEN,55
C.HYDE,HOU,75
P.LINDSAY,DEN,1
C.HYDE,HOU,70
D.WATSON,HOU,71
P.LINDSAY,DEN,75
P.LINDSAY,DEN,85
P.LINDSAY,DEN,91
P.LINDSAY,DEN,75
R.FREEMAN,DEN,71
P.LINDSAY,DEN,60
R.FREEMAN,DEN,56
D.WATSON,HOU,80
D.WATSON,HOU,68
D.COOK,MIN,57
B.SCARBROUGH,DET,75
B.SCARBROUGH,DET,74
D.COOK,MIN,71
D.COOK,MIN,62
A.MATTISON,MIN,58
D.COOK,MIN,51
B.SCARBROUGH,DET,75
B.SCARBROUGH,DET,51
A.MATTISON,MIN,88
A.MATTISON,MIN,79
D.COOK,MIN,60
A.KAMARA,NO,72
L.MURRAY,NO,71
R.MOSTERT,SF,64
T.COLEMAN,SF,75
T.COLEMAN,SF,72
D.COOK,MIN,64
D.COOK,MIN,57
B.SCARBROUGH,DET,66
B.SCARBROUGH,DET,66
B.SCARBROUGH,DET,62
B.SCARBROUGH,DET,60
A.MATTISON,MIN,87
A.MATTISON,MIN,52
M.BOONE,MIN,51
A.KAMARA,NO,73
L.MURRAY,NO,63
A.KAMARA,NO,54
R.MOSTERT,SF,75
L.MURRAY,NO,77
A.KAMARA,NO,61
K.HUNT,CLE,53
A.PETERSON,WAS,75
D.GUICE,WAS,75
A.PETERSON,WAS,88
A.PETERSON,WAS,85
A.PETERSON,WAS,75
T.COLEMAN,SF,66
A.KAMARA,NO,80
P.BARBER,TB,48
L.FOURNETTE,JAX,75
L.FOURNETTE,JAX,63
L.FOURNETTE,JAX,57
L.FOURNETTE,JAX,54
G.MINSHEW,JAX,51
A.KAMARA,NO,69
R.MOSTERT,SF,70
J.GAROPPOLO,SF,67
D.SAMUEL,SF,65
B.POWELL,NYJ,75
B.POWELL,NYJ,64
B.POWELL,NYJ,57
P.LAIRD,MIA,73
M.GASKIN,MIA,65
B.POWELL,NYJ,74
P.LAIRD,MIA,73
P.LAIRD,MIA,67
R.FITZPATRICK,MIA,54
P.LAIRD,MIA,75
B.POWELL,NYJ,75
K.WHYTE,PIT,88
D.HODGES,PIT,83
D.JOHNSON,ARI,61
K.MURRAY,ARI,52
R.JONES,TB,75
R.JONES,TB,70
J.WINSTON,TB,67
R.JONES,TB,59
P.BARBER,TB,75
P.BARBER,TB,71
P.BARBER,TB,66
R.JONES,TB,57
M.MACK,IND,76
N.HINES,IND,48
P.BARBER,TB,81
P.BARBER,TB,64
N.HINES,IND,75
R.JONES,TB,87
M.GORDON,LAC,72
M.GORDON,LAC,55
G.MINSHEW,JAX,76
L.FOURNETTE,JAX,69
M.GORDON,LAC,75
M.GORDON,LAC,65
M.GORDON,LAC,56
T.HILL,KC,82
J.WHITE,NE,80
L.MCCOY,KC,79
D.HENRY,TEN,74
D.HENRY,TEN,65
D.HENRY,TEN,53
D.WASHINGTON,OAK,75
D.WASHINGTON,OAK,52
J.RICHARD,OAK,67
J.RICHARD,OAK,57
D.HENRY,TEN,55
R.TANNEHILL,TEN,51
D.WASHINGTON,OAK,62
J.RICHARD,OAK,31
A.EKELER,LAC,79
L.FOURNETTE,JAX,75
L.FOURNETTE,JAX,68
M.GORDON,LAC,86
L.MURRAY,NO,66
M.BREIDA,SF,85
D.WASHINGTON,OAK,83
D.CARR,OAK,78
D.WASHINGTON,OAK,53
D.HENRY,TEN,94
D.HENRY,TEN,66
J.RICHARD,OAK,70
J.RICHARD,OAK,63
D.HENRY,TEN,84
D.HENRY,TEN,70
G.MINSHEW,JAX,75
L.FOURNETTE,JAX,67
A.EKELER,LAC,80
L.FOURNETTE,JAX,67
A.EKELER,LAC,74
M.GORDON,LAC,84
L.FOURNETTE,JAX,61
A.EKELER,LAC,54
L.FOURNETTE,JAX,70
L.FOURNETTE,JAX,62
M.GORDON,LAC,38
A.EKELER,LAC,76
R.ARMSTEAD,JAX,54
A.EKELER,LAC,64
A.EKELER,LAC,63
T.TAYLOR,LAC,51
K.DRAKE,ARI,77
K.MURRAY,ARI,70
J.SAMUELS,PIT,60
K.WHYTE,PIT,63
K.DRAKE,ARI,80
K.MURRAY,ARI,80
K.DRAKE,ARI,82
K.DRAKE,ARI,5
J.SAMUELS,PIT,72
D.JOHNSON,ARI,85
N.HINES,IND,74
R.JONES,TB,79
R.JONES,TB,88
P.BARBER,TB,57
M.MACK,IND,71
R.JONES,TB,77
K.DRAKE,ARI,79
D.JOHNSON,ARI,62
D.HODGES,PIT,63
L.MCCOY,KC,60
R.BURKHEAD,NE,78
S.MICHEL,NE,69
R.BURKHEAD,NE,66
R.BURKHEAD,NE,42
L.MCCOY,KC,58
L.MCCOY,KC,52
J.WHITE,NE,69
D.THOMPSON,KC,73
D.THOMPSON,KC,59
S.WARE,KC,54
L.MCCOY,KC,75
L.MCCOY,KC,55
S.WARE,KC,56
P.MAHOMES,KC,61
J.WHITE,NE,19
P.MAHOMES,KC,71
D.THOMPSON,KC,68
S.WARE,KC,60
J.EDELMAN,NE,57
J.RICHARD,OAK,75
D.LEWIS,TEN,80
D.LEWIS,TEN,80
D.WASHINGTON,OAK,51
D.LEWIS,TEN,98
D.LEWIS,TEN,93
J.HILL,BAL,83
L.JACKSON,BAL,75
J.HILL,BAL,72
L.BELL,NYJ,68
L.BELL,NYJ,62
L.JACKSON,BAL,71
G.EDWARDS,BAL,59
L.BELL,NYJ,85
L.BELL,NYJ,74
D.HENRY,TEN,92
D.WASHINGTON,OAK,53
S.DARNOLD,NYJ,78
L.BELL,NYJ,67
C.MCCAFFREY,CAR,75
C.MCCAFFREY,CAR,64
C.MCCAFFREY,CAR,51
C.CARSON,SEA,75
C.CARSON,SEA,73
C.CARSON,SEA,25
C.MCCAFFREY,CAR,75
C.CARSON,SEA,58
C.CARSON,SEA,52
C.MCCAFFREY,CAR,92
C.MCCAFFREY,CAR,68
K.ALLEN,CAR,61
C.PROSISE,SEA,90
C.PROSISE,SEA,97
C.MCCAFFREY,CAR,75
P.BARBER,TB,65
P.BARBER,TB,55
P.BARBER,TB,55
J.WINSTON,TB,55
T.COHEN,CHI,75
D.MONTGOMERY,CHI,69
M.TRUBISKY,CHI,69
A.JONES,GB,70
A.JONES,GB,59
D.MONTGOMERY,CHI,75
D.MONTGOMERY,CHI,57
D.MONTGOMERY,CHI,57
J.WILLIAMS,GB,67
J.WILLIAMS,GB,66
D.MONTGOMERY,CHI,72
D.MONTGOMERY,CHI,55
M.TRUBISKY,CHI,54
A.JONES,GB,59
R.TANNEHILL,TEN,89
D.LEWIS,TEN,86
D.LEWIS,TEN,81
D.LEWIS,TEN,80
C.CARSON,SEA,75
C.CARSON,SEA,67
T.GURLEY,LA,75
T.GURLEY,LA,69
C.CARSON,SEA,75
C.CARSON,SEA,70
C.CARSON,SEA,67
B.SNELL,PIT,61
D.HODGES,PIT,52
C.KIRK,ARI,75
M.SANDERS,PHI,62
S.BARKLEY,NYG,82
S.BARKLEY,NYG,85
M.SANDERS,PHI,66
C.WENTZ,PHI,57
J.AJAYI,PHI,97
M.SANDERS,PHI,89
M.SANDERS,PHI,84
M.SANDERS,PHI,75
J.AJAYI,PHI,66
S.BARKLEY,NYG,75
D.BLOUGH,DET,56
B.SNELL,PIT,80
J.SAMUELS,PIT,75
B.SNELL,PIT,64
J.SAMUELS,PIT,74
S.MICHEL,NE,83
S.MICHEL,NE,82
S.MICHEL,NE,71
L.MCCOY,KC,70
T.GURLEY,LA,85
J.REYNOLDS,LA,53
C.CARSON,SEA,66
J.GOFF,LA,74
T.GURLEY,LA,69
T.GURLEY,LA,65
C.CARSON,SEA,97
C.CARSON,SEA,73
C.CARSON,SEA,66
T.GURLEY,LA,82
C.CARSON,SEA,64
M.BROWN,LA,95
J.REYNOLDS,LA,63
R.WOODS,LA,36
C.CARSON,SEA,70
C.CARSON,SEA,66
T.GURLEY,LA,83
T.GURLEY,LA,82
T.GURLEY,LA,82
R.WILSON,SEA,82
C.CARSON,SEA,58
R.WILSON,SEA,58
M.BROWN,LA,80
M.BROWN,LA,78
M.BROWN,LA,77
C.WENTZ,PHI,66
M.SANDERS,PHI,72
C.WENTZ,PHI,71
S.BARKLEY,NYG,95
S.BARKLEY,NYG,84
S.BARKLEY,NYG,79
S.MICHEL,NE,90
S.MICHEL,NE,85
S.MICHEL,NE,77
J.WHITE,NE,70
A.DALTON,CIN,71
R.BURKHEAD,NE,33
S.MICHEL,NE,72
S.MICHEL,NE,65
S.MICHEL,NE,74
L.BELL,NYJ,64
L.BELL,NYJ,50
G.EDWARDS,BAL,59
G.EDWARDS,BAL,58
C.CARSON,SEA,75
C.CARSON,SEA,66
C.MCCAFFREY,CAR,75
C.CARSON,SEA,80
C.CARSON,SEA,71
S.MICHEL,NE,71
R.BURKHEAD,NE,65
